address,balance_raw,balance_decimal,is_pool,pool_label,tx_count,first_seen_block,last_seen_block,query_timestamp
0x7e89DAF03D3E81d81bA6a242FD05646FaEF524B8,0,0.0,False,,1,25003925,25003925,1784895933
0x7ea3cA59d4BE4ab678F80e456eF24a32c4d9C300,0,0.0,False,,1,25003886,25003886,1784895933
0x7f54F05635d15Cde17A49502fEdB9D1803A3Be8A,0,0.0,False,,91,25003557,25003964,1784895933
0x81C1901D03afa582fAbDF5348a3810F35a081383,0,0.0,False,,1,25003701,25003701,1784895933
0x837BCC5A30aCA758CeccA146F436478ef16bF512,0,0.0,False,,2,25003864,25003867,1784895933
0x84Cc5f0Bc0AA4bf47F3f60628c51Cb1AB2745572,0,0.0,False,,2,25003839,25003839,1784895933
0x84a69fcD071D5c36EF9ca3A31b1ff3aEFB314230,1,0.0,True,UNISWAP V3,0,25003546,25004000,1784895933
0x85599763b6A3a7c6A625428D17eafD0212684A98,7109434323,0.0,False,,1,25003632,25003632,1784895933
0x85E51794Fe328864f5E18Ec2d454cb9E666D8A4F,0,0.0,False,,3,25003854,25003892,1784895933
0x88649f4743A758171077B98EE2003F1989B1615A,0,0.0,False,,2,25003905,25003905,1784895933
0x8883A0439b15ca6f30d45a36067ce815E3819334,0,0.0,False,,1,25003776,25003776,1784895933
0x89B585dF208c727829232d892A50806C3A20a4E6,0,0.0,False,,3,25003927,25003947,1784895933
0x8A368542B72e01500E42EDC4485214A8D6781F20,0,0.0,False,,1,25003747,25003747,1784895933
0x8F10B468b06c6FD214B65F87778827F7D113f996,1,0.0,False,,14,25003662,25003886,1784895933
0x8F74dCACd5711A7fD02C8FeC95A219e29c65744b,0,0.0,False,,1,25003882,25003882,1784895933
0x8F846C7773e74A6B6B513c2E24C092BF8088189a,0,0.0,False,,1,25003611,25003611,1784895933
0x8b04Fb1622C8a33A06bE1E9C6F0C33d4FD3d5226,0,0.0,False,,1,25003913,25003913,1784895933
0x8dfCFF2e00fb7319c58e022A49c72e859B77AaE4,0,0.0,False,,3,25003678,25003678,1784895933
0x8e871ECF331A27c762BBcff795279dEF31C8a25A,0,0.0,False,,2,25003827,25003827,1784895933
0x8eF6d128c4De128B8ce45b442CCD6192E31f4B8c,0,0.0,False,,1,25003955,25003955,1784895933
0x90266DD799674A3Ff322B48bD7046E786Eb4296d,0,0.0,False,,3,25003884,25003884,1784895933
0x919fE04995726551CF8e9bbF45ACD94fB3f2c636,0,0.0,False,,1,25003756,25003756,1784895933
0x920a25Ab35b733285EFC067A5EB72639c1a3cD42,0,0.0,False,,2,25003761,25003772,1784895933
0x9297DC79C071Be4233011fd8b8939BEc77F6e938,0,0.0,False,,1,25003635,25003635,1784895933
0x929d0C8578d201F92244936fA121C36B461ec85B,0,0.0,False,,1,25003823,25003823,1784895933
0x92eAE2D4F34F17eB32BF390AF5019a37d375418E,0,0.0,False,,4,25003834,25003834,1784895933
0x947E79209f607405b6E0DA0F90F53B8A6822cc51,0,0.0,False,,4,25003857,25003868,1784895933
0x94c7F8bb60A25E32b33e8986aF7B5626E670960E,0,0.0,False,,1,25003953,25003953,1784895933
0x94fBae1Def446534908D21F50823A6e7fdeA8Ef5,0,0.0,False,,1,25003951,25003951,1784895933
0x958914bc3Fc61629dcc5c11Ce9d2E1DC254F3E57,0,0.0,False,,2,25003844,25003849,1784895933
0x95dd05950bc8CD5dEF7be0aDC600D0fadd15Bd86,0,0.0,False,,10,25003611,25003618,1784895933
0x96fE56B7E09364800f5cCe317520885920A29bfD,0,0.0,False,,1,25003676,25003676,1784895933
0x9733dd7281f85Bf60E08eCd1Dc952a46CCA9Da15,0,0.0,False,,1,25003848,25003848,1784895933
0x973Cd772b40F105c17463C42366264a91CD4c2fb,0,0.0,False,,1,25003818,25003818,1784895933
0x995D38316aBC9C0958caca1472B3E4BB27551868,0,0.0,False,,1,25003729,25003729,1784895933
0x9A28bd17aDCd5aaEAE2862E776F3900D60abbd95,0,0.0,False,,1,25003937,25003937,1784895933
0x9A981cE637f2638Ee2B7e4083Eb287a697bA776F,0,0.0,False,,7,25003936,25003998,1784895933
0x9C473387664AB740e68d1fDF0C47bd6Fca3663AA,0,0.0,False,,10,25003605,25003918,1784895933
0x9C8606e4473A531806b525B855be1cF259BfC366,0,0.0,False,,1,25003876,25003876,1784895933
0x9Dd4Ddd21Dd3446572cF9ec008719bB64F918f61,0,0.0,False,,1,25003803,25003803,1784895933
0x9E736b5FB89Cc98d9D0386454f0Dc057EEaD4E08,0,0.0,False,,1,25003818,25003818,1784895933
0x9b40d8E1947cb1159c38DC25976f28Fd8C2EdA39,0,0.0,False,,2,25003864,25003867,1784895933
0x9bB847A1Fc026AE157dAbe658CCA764584c8f0B1,0,0.0,False,,1,25003979,25003979,1784895933
0x9bFf6312567a703Ea52214e122F25708B5ad2bfE,0,0.0,False,,1,25003826,25003826,1784895933
0x9c2D9E9c37aaE9c9905483b60d367cc320e56B35,0,0.0,False,,1,25003913,25003913,1784895933
0x9e87C7499a802Cfd128Bda604902f826A680f0Df,0,0.0,False,,5,25003829,25003943,1784895933
0x9f8aA3864F4bB3B816169d00e93E3aB0CAc2ae37,0,0.0,False,,1,25003649,25003649,1784895933
0x9fE546E5F4Fa0708f05bA2296ad84A9dFeB94B5d,0,0.0,False,,1,25003805,25003805,1784895933
0xA3c7219ac90f4200E788094fEa3fd2e03b7748aC,0,0.0,False,,2,25003836,25003836,1784895933
0xA5F91E598668040055dC861a7316e677a5B730B0,0,0.0,False,,24,25003638,25003958,1784895933
0xA5d3434Bd55fFf5C06B5359C33B5f5D2c13a256B,0,0.0,False,,5,25003842,25003961,1784895933
0xA6E941eaB67569ca4522f70d343714fF51d571c4,0,0.0,False,,6,25003831,25003876,1784895933
0xA6EfdcDef0dA0fc6BE701684Aaa951530Df9B867,0,0.0,False,,5,25003839,25003878,1784895933
0xA71B8e2e570AA59D49BEd68b9aA16944c541e0dD,0,0.0,False,,1,25003924,25003924,1784895933
0xA72f8319248aF6b9c4f78CBBB94450FEAfdE5A88,0,0.0,False,,1,25003818,25003818,1784895933
0xA919c12312A21de4DC5BA0C158eA290919E3a364,0,0.0,False,,1,25003857,25003857,1784895933
0xAA754d4c4b29827Dd13cfAA7a9EF217b6EAf6D28,0,0.0,False,,1,25003912,25003912,1784895933
0xAE4611cae4846e015383d6DC149f293633F1973d,0,0.0,False,,1,25003592,25003592,1784895933
0xAc1Cf197766bBF43C6DBe884629b4bC29e245475,0,0.0,False,,3,25003735,25003969,1784895933
0xB0Ad50a94D030A2D887F9eB59c144A3D5D4ca895,0,0.0,False,,1,25003999,25003999,1784895933
0xB0BE77039F9bdB45074BDeaa9B3cD726E68e3b91,0,0.0,False,,1,25003829,25003829,1784895933
0xB1d903f8049e692716ea47047d850dDc1d2cEaBE,0,0.0,False,,3,25003822,25003822,1784895933
0xB21035D7952EF75EF88fA242735AbB1d699F11f0,0,0.0,False,,1,25003901,25003901,1784895933
0xB2fcE99E88f9c2a5A9C522D0BB1AcF1Cddf7e1b9,0,0.0,False,,13,25003799,25003953,1784895933
0xB3aA9923489Bc2BFEc323Bf05346AcD4afbc92A0,0,0.0,False,,2,25003843,25003846,1784895933
0xB6C520A4c06359763ea98FC02fD78D0d5A5d1322,0,0.0,False,,2,25003956,25003956,1784895933
0xB9118051Fee7545584e1F97642754AA9bF6e5F91,0,0.0,False,,2,25003905,25003928,1784895933
0xB945aa03441B10FBe0256cAe2608E1c788bBcDcF,0,0.0,False,,1,25003851,25003851,1784895933
0xBA7a03a37C0799A4182D1C4ca3bf3321F8ba3329,0,0.0,False,,8,25003635,25003893,1784895933
0xBc9993fe8606fB5DEA1Ba8674d09cE255c7bdeab,0,0.0,False,,1,25003638,25003638,1784895933
0xBf15724a9FFbdcCCeaB8c98715B30a83c71e888C,0,0.0,False,,4,25003817,25003817,1784895933
0xC10eE9031F2a0B84766A86B55a8D90F357910fb4,1,0.0,False,,27,25003664,25003992,1784895933
0xC1d88FD537261321ea8E3B7d95D2ccb3aF7bd0b8,0,0.0,False,,1,25003818,25003818,1784895933
0xC3153f9Fa3C3c1029c017890b353e0d40955237F,0,0.0,False,,2,25003816,25003834,1784895933
0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0,0.0,False,,10,25003843,25003974,1784895933
0xC5a04dEa5200Ee8c0E73Da31EFa80CB99d5E2F44,0,0.0,False,,2,25003672,25003696,1784895933
0xC6BDB91b38811C4a3Eb84fd558d80df10EFe2441,0,0.0,False,,1,25003835,25003835,1784895933
0xC9E928FF08d144f4D20a2d6E7dde8466dcd0dd0a,0,0.0,False,,1,25003816,25003816,1784895933
0xCa4a6EFbFEF325A196196bD346Ff85eFbbAb4300,0,0.0,False,,2,25003942,25003951,1784895933
0xD06c50CDe7279A98EF970FBDba73E84930aD8468,1,0.0,False,,4,25003787,25003985,1784895933
0xD1d065049fE5A6EF65776289267044623760A005,0,0.0,False,,1,25003662,25003662,1784895933
0xD527F9A938ebA5d3AB5A1bAC5bb487B7f5EEe203,0,0.0,False,,1,25003719,25003719,1784895933
0xD59f29Feb538D0334bcF09EE9d00C21692eC40dc,0,0.0,False,,1,25003841,25003841,1784895933
0xD73e395bf5db9f15F25c87F19f8aA255b2278aaC,0,0.0,False,,2,25003835,25003878,1784895933
0xD78D199f8C402e7B5Cc2abE278dF0412400a3BAe,0,0.0,False,,8,25003638,25003804,1784895933
0xD955B7c4Dada4831B4fD0c52818433C3d975cD64,0,0.0,False,,1,25003557,25003557,1784895933
0xDCcec8Df505d16d9E9e63265A3C9A4f1c3728ae6,0,0.0,False,,1,25003823,25003823,1784895933
0xDEaD79cdbdEC07A70845a05Ee90Bcec2Ca42bBee,0,0.0,False,,1,25003659,25003659,1784895933
0xDbC0b3D4D3CFfD03Fb62f1b224d61a9DD237fC61,0,0.0,False,,2,25003658,25003730,1784895933
0xDe5662852d6765263399d307067bd349Ce2dCef0,0,0.0,False,,2,25003857,25003859,1784895933
0xDf985B0eCCC44CC885AdDA4399Ce271BB94A56Ff,0,0.0,False,,1,25003964,25003964,1784895933
0xE0D2d1fb37fAf23e3bCa86dfB686189534aE1d56,0,0.0,False,,2,25003833,25003833,1784895933
0xE500Fc76e04CC072f06a0E912A5D53a5Fb77c69F,0,0.0,False,,1,25003901,25003901,1784895933
0xE80ED62F6636f2f0b0e40fbe3B20Ef1c8A724494,0,0.0,False,,3,25003892,25003892,1784895933
0xE83434855e4A087Df6629DefC9Ea37FD6Cab219f,0,0.0,False,,2,25003962,25003962,1784895933
0xEC2173C9EFBF3Dd68161D857284eaf6E8fA130c6,0,0.0,False,,2,25003854,25003876,1784895933
0xEE6986039E3d89EBE19CD627C777D01E7FF17ee4,0,0.0,False,,4,25003898,25003898,1784895933
0xEeA1509F8e7e5D414a496D7b1900251dc39dBd6b,0,0.0,False,,2,25003792,25003851,1784895933
0xEf28224084c19F8800eb2d5905679927087015a3,0,0.0,False,,1,25003744,25003744,1784895933
0xF0088BA4A8100FBF61b83B45c42280c9B47f6f0C,0,0.0,False,,1,25003966,25003966,1784895933
0xF1588549FB03013E79AfF005C6aA4E5bdFdCDAef,0,0.0,False,,1,25003788,25003788,1784895933
0xF1e82BCeCD8A5770C0BB3731A76ac0199F912cA6,0,0.0,False,,1,25003921,25003921,1784895933
0xF1fa70f061fDD3021819Aa77deDBb7554652CEbA,0,0.0,False,,10,25003617,25003813,1784895933
0xF24be3404B723e35d9EbC60977B646d2581F57F0,0,0.0,False,,16,25003850,25003867,1784895933
0xF2853B56a381B4409E0f75e6B625E294cC4Cbf0c,0,0.0,False,,4,25003867,25003992,1784895933
0xF778186c25cB347Ae6ccc2E2f5A544E26942ce78,0,0.0,False,,1,25003818,25003818,1784895933
0xF81B0a7f88499D88008bf052201F1F726DA14b4e,0,0.0,False,,1,25003612,25003612,1784895933
0xF829E7Cc2D408410DE57a0E18a73cC933e732bAB,0,0.0,False,,7,25003936,25003998,1784895933
0xFD07345e7433bA954DDfEa2e2A0Bf8c860178aa2,0,0.0,False,,2,25003904,25003907,1784895933
0xFE0711A7022F56291C8EF4AD00Bdfc03d3021332,0,0.0,False,,2,25003610,25003672,1784895933
0xFEC4732A8AE2aca4677b27B5753058AeF68529E8,0,0.0,False,,4,25003780,25003854,1784895933
0xFEb6D8C190a7Ca5177D54FcA1cdDb47DC553A9a1,0,0.0,False,,4,25003822,25003822,1784895933
0xa0F1C3aD83E07d97B5e7030e177718bE175275ea,0,0.0,False,,8,25003787,25003889,1784895933
0xa1507Cc0FC3d9A24cACCac03b35fc60E39Afd9f4,0,0.0,False,,1,25003844,25003844,1784895933
0xa36474C79CFf8eBF1330A427485B169cA8dC1146,0,0.0,False,,3,25003827,25003827,1784895933
0xa462d9AcaCcb141Ce7F17213b95198fE248c27A1,14848767185,0.0,False,,8,25003653,25003962,1784895933
0xa4d03910A6aBBb89744578E57DA67ec50dB2d475,0,0.0,False,,1,25003804,25003804,1784895933
0xa5927bFABda48cA9ebD9AD31dFC2826cDdD09BF2,0,0.0,False,,3,25003822,25003857,1784895933
0xaF0BcC6be280401d861Ff599d98edd08909f894c,0,0.0,False,,4,25003902,25003910,1784895933
0xb05E5807ec6A6ea0E20d010a84c321750D21685B,0,0.0,False,,1,25003885,25003885,1784895933
0xb0722C144D2483d70E77CD90B545FD4e278F054d,0,0.0,False,,1,25003802,25003802,1784895933
0xb09aA0e6dc38eb4f1d51ae6630363D2AaAB45672,0,0.0,False,,3,25003874,25003943,1784895933
0xb0a043897D1A5A6Af2584068a1922FC1478dE697,0,0.0,False,,1,25003864,25003864,1784895933
0xb1A0BCF1a5E1117c65add5FDfAa4135A5126DdA0,0,0.0,False,,1,25003803,25003803,1784895933
0xb1b775699A2d26Ea9a0050c8c7fB4a0c98033b40,0,0.0,False,,1,25003928,25003928,1784895933
0xb2D1D74B93eC0F961C7896D296755757E22Cc6B2,0,0.0,False,,2,25003549,25003671,1784895933
0xb300000b72DEAEb607a12d5f54773D1C19c7028d,0,0.0,False,,62,25003588,25003994,1784895933
0xb5743312702B71f8994744aB3a535ebFBC0bbb36,6487291118,0.0,False,,1,25003892,25003892,1784895933
0xb5c70EdBE1C737d0375839d996f23E8B580cAd7c,0,0.0,False,,1,25003829,25003829,1784895933
0xb6064B4a8436A191B51dd0120ab2472CFa4F4D7f,0,0.0,False,,3,25003910,25003910,1784895933
0xb92fe925DC43a0ECdE6c8b1a2709c170Ec4fFf4f,0,0.0,False,,12,25003557,25003857,1784895933
0xbB1532f8209cB561A2fa064616C29448Ed18EA4C,0,0.0,False,,8,25003638,25003804,1784895933
0xbDB11bc59Adbae7E6Ed7e33f82E9e267a0087BC1,0,0.0,False,,2,25003842,25003863,1784895933
0xbDefA2FBEb9301C98CD29ad3903c67060f044477,0,0.0,False,,1,25003863,25003863,1784895933
0xba4c928807450c57E4F5Aa18cd507987840847bf,0,0.0,False,,20,25003639,25003884,1784895933
0xbb6e093cF06e91078D1CF82172DA889e2f54bc50,0,0.0,False,,4,25003893,25003899,1784895933
0xbd6fA96F09BDA66fd36f665C21f5E80076a760b5,0,0.0,False,,1,25003827,25003827,1784895933
0xc019785C99656aBD9B3971DA5633C2dFd78929AF,0,0.0,False,,1,25003818,25003818,1784895933
0xc07EFeE249fBEB198d53238169969C228C476776,0,0.0,False,,1,25003834,25003834,1784895933
0xc34960EaF4e30dCca221c1CcEE5A9377171cA976,0,0.0,False,,2,25003886,25003942,1784895933
0xc4D99ccE1003890582A34cEb5b3aE4fce4D7843d,0,0.0,False,,2,25003574,25003579,1784895933
0xc60Eb3Fc4F0A685154D05160ac9D9Da2552E7D5E,0,0.0,False,,1,25003546,25003546,1784895933
0xc6Dc676394D30af314EDE65cc5d069670750504a,0,0.0,False,,1,25003863,25003863,1784895933
0xc82165636885FefB30531599ce275eF6B8920255,0,0.0,False,,1,25003822,25003822,1784895933
0xc85DdDe4eDa333285F8FeB7d3233Ac598655EBF2,0,0.0,False,,1,25003838,25003838,1784895933
0xc8d7135357Ba4cDc6e8bBd19CD21E42c87eFdE16,0,0.0,False,,9,25003838,25003962,1784895933
0xc96BF4c4593ae0FA646579580a80F066b5222f1e,0,0.0,False,,2,25003631,25003631,1784895933
0xc9C6bDB710e17B93218beA59D6745Dba4CEbA849,0,0.0,False,,2,25003911,25003936,1784895933
0xcA9d3EDF3b0ff6367124a84bEDDA359f23CAB1B6,0,0.0,False,,2,25003649,25003664,1784895933
0xcb8E5991e6a19e836bE22a4F299DA33659ee12f4,0,0.0,False,,1,25003970,25003970,1784895933
0xccEb29DB93673B5Ea1F7E0C1be9cADBBF51dd8dd,0,0.0,False,,1,25003988,25003988,1784895933
0xcf392F62151fe078A5C26c6fd7E6bC5F15D9735A,0,0.0,False,,9,25003606,25003839,1784895933
0xcf917D706681cdB279Bacb69cB3CAB2be4f7E91e,0,0.0,False,,1,25003867,25003867,1784895933
0xd11DfD5a72Ef6162F5c6028a2e31672F39f4337D,0,0.0,False,,1,25003818,25003818,1784895933
0xd226997439ecfBEfF8E110C8C78c8a7Eefd19f89,2,0.0,False,,2,25003790,25003790,1784895933
0xd36B12C2CCC5D1ebC2408cc8a2ca2F567ab8b11c,0,0.0,False,,4,25003592,25003841,1784895933
0xd4dF888B2DFC4fdBD83AFa3dddBdA9E13d927ae8,0,0.0,False,,1,25003995,25003995,1784895933
0xd691d14A72a64DFE32C5b2D8c0a13B79bC49BF57,0,0.0,False,,1,25003958,25003958,1784895933
0xd7B057341f09ED5Cf96a25d27D7c35Dc634DD94F,0,0.0,False,,2,25003780,25003780,1784895933
0xdEDdB1cbDc04848F37F4317936D6df23B19a3E5a,0,0.0,False,,1,25003959,25003959,1784895933
0xdda458F198e972bE149ec67D8E1b9Bf759213f26,0,0.0,False,,4,25003586,25003743,1784895933
0xdfD412FD9f26D744A3d4f125Ad81CF910006FFCa,0,0.0,False,,1,25003823,25003823,1784895933
0xe0A20111e9d9AaD60BEcdeeF94dB187fC3d1e822,0,0.0,False,,1,25003987,25003987,1784895933
0xe3A0B6347cc4788bc38dE66d78A7bC2Ad8958774,0,0.0,False,,1,25003583,25003583,1784895933
0xe531F6260bEB09d9b122DfDc3d67085b77feDf8c,0,0.0,False,,3,25003685,25003791,1784895933
0xe70d54CD0755b3717D9bC8E061C05dd60C6fccef,0,0.0,False,,1,25003825,25003825,1784895933
0xe9f9840b805a1C2807C1c0E07EB3d19AbF05B4C5,0,0.0,False,,18,25003667,25003843,1784895933
0xeA1126e70185400A2cF0DE2A6b35428Fb8AfFD29,0,0.0,False,,1,25003823,25003823,1784895933
0xeB05a9335845E8C3A5c595E6a503774Eb41a59c9,0,0.0,False,,2,25003974,25003974,1784895933
0xeB2B8401cde67F4f3fA5F632AB52C278D1baA195,0,0.0,False,,2,25003854,25003901,1784895933
0xeBC6303081B306d9B3F33F4bC5bAa76DF05cD6f7,0,0.0,False,,3,25003596,25003614,1784895933
0xebEAE725Ff4520B962bb2A99828591C965Ff2B75,0,0.0,False,,1,25003852,25003852,1784895933
0xec8D0B9f5840C78cDA7848253C0202a7b10eEb46,0,0.0,False,,2,25003674,25003839,1784895933
0xf11ec823Ce5B10c612f211E9d425083aA0AD9Acf,0,0.0,False,,1,25003803,25003803,1784895933
0xf55A58D130a7ad620FdD801142a628AfEbe75848,0,0.0,False,,1,25003849,25003849,1784895933
0xf5c4F3Dc02c3FB9279495a8fEF7B0741da956157,0,0.0,False,,3,25003638,25003867,1784895933
0xf9c2D00560d7b5F73A7E08E14C7495CA10CA267D,0,0.0,False,,1,25003833,25003833,1784895933
0xfB345A8aEA3e58C7caBC816b49D95b094B5C8344,0,0.0,False,,1,25003863,25003863,1784895933
